id,url,lat,lon,filepath
5.93677E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_snjnesCi3mgMYpSIZo01juQQ_9V7Bahe9iOQ712pbzIs3O6gahxobCigMf0J-q64GMkhLwdemHuyrR_z2mqOraWjOS3oiEn6jXC5MvDOcW0sGPN9XyB1QxFkjrnl0XRQWyUk8TF10PLSxior-uw?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdlFawt5QFT6Yd6F4w52giEfho53rjFZXiFdRRL1Ltvf9TjGjHs77e869Gwcq2LmhcI&ccb=10-5&oh=00_AfWpdmxDYvX39Ot-bSitr44ibp38VCTfMBNgHZk3lR1tpQ&oe=68DCA2ED&_nc_sid=201bca,8.5873339,81.2256396,mapillary_images/5936772093055022.jpg
1.88212E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8v9712keYlOSPNpVMbBVWyTaDnJ88YmDJY1F5p2Cw4tDTDSG7fInCzGMatsfHCuo2q0_L1yR3_SCzvgHUSkTirWbuBrjkYMrksYZqGH81dn6X3I0wkaPNo9LrKOUUOa5CH4yKiBqDyhzxYCfO_Ig?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdkdHwE_E15nWKny1heXAFURgPqC6T6U7uqsERx64pB5QzCgJRDxHQ_5G15MZRQynrM&ccb=10-5&oh=00_AfUCKo5vshN-pQvHn7AB1MxnYf7OrKBmPC6J8wUVgx-ulg&oe=68DC9EBC&_nc_sid=201bca,8.5741063,81.2394269,mapillary_images/188211793856725.jpg
4.76927E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An-UbMX2Aae5-uSToF6ksyySK7swV1gfjYud93SOmug40MPEP_4UOILmgd1m9qN1cHSmBNsdLVzzhu9Ostfmka6jV4R67U2O2g6nLgavh6yt4Us8UjHqgD9hhgSl7G6_6M3ZQErXZk1erjGJqaE_lA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdlZAAkWQCTENKNGaY3twQlUdY8-yvVD0k5VAst2F24tfTw9Ta8Rp4NLMBR_0DKpaqQ&ccb=10-5&oh=00_AfUZlUZ46WEbjOLIggj60tywa8G6z17pZ-ZBmHITwVkG9w&oe=68DCA0D7&_nc_sid=201bca,8.58611546,81.20875309,mapillary_images/476927040397364.jpg
5.43017E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_f7MqOBNDl94AfaOM0vyPjfUjNosPf_9kK2mUu111I03C2e7MZUYIoOG5n7L5dpcGrm9irqUwQAFNO4SZhSdxiZPt4pKs-ZrwvtQ4wxoS_AATpUT5Mm6tUFRF4nYi3VGKu8yd0YgaGS7o3ZnCL9w?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdliOkgIp0hxmsoodd18IEMLIweq9PFhF2FfRBnd9Lvnr6MdMqFtQIp8BYsgmWNFp9w&ccb=10-5&oh=00_AfWf8Vst6zXQdOjx6DzsEugILoZ03rRVwJEH49PRPvCNsA&oe=68DC9641&_nc_sid=201bca,8.5748759,81.2406063,mapillary_images/543016697892731.jpg
6.31676E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8XI3dNPT3V5C97SZwgsXfO6siXRZ9-81XSZSNP0LE81GXxNtaFw_9dpsOdI8Cx14-wLpxH-IPkFAbK-GuVc6AFURwQASuHc1T44bzgQRyGYvJOiTWrHpTo8iYKAaoFdhleK_wcvlc1uqb7QRTMMg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adn-SgALKuHCAsOWUR99fd-MgH9iHUfwffBzv-WM6hPsY3H8Io4wSuU8C4cEtvIh568&ccb=10-5&oh=00_AfVpeAw4FX3pmSvIMuO0UGg77bb4zOcusUlNXJwmKRUM2w&oe=68DC975E&_nc_sid=201bca,8.541210566,81.21196786,mapillary_images/631675939848306.jpg
1.39547E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An-p7kAFLdO236dY2W7NVFybRLkrd_4Xj_UDUJ9wYwncI-lL11UH4t404frm_WGYqfdf09TIzaw_pLecHwKWdjGnRPcTUCl8mjCmE1WyS3NesnvTmhCggUkG_8fGLABc25fj_YfrF9YRJ3WJZEAqueY?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdmgXpzD5TjQshXbJeHYmLjLe-_qcdOMYH3tgg12MndCpvUv_GiV2KPttZTFD9N5Pqg&ccb=10-5&oh=00_AfUSJAMQpFis-2RIxtfRjEXRV5v9tYjbOG9JH1IoFtZDxg&oe=68DC9C8B&_nc_sid=201bca,8.547697621,81.21058028,mapillary_images/1395473274806898.jpg
1.80315E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An-VLa5kgN2CfTJVE8LYEbSFeZ0wzEGe_NW_49oo6fKZAhTd0hh_bfc4Lf5cWN1M450ksnvpls4K-Xe2DT_Dss6Itrkcl2aR7G721X5ok6PC6SErC4QBaddRSVUNXBiqmbnzzPUBYoHHajXdSfsqSqI?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdkBm1I6yrUn6xJc_klTbVezrKZQJi1ockmfG2IC2jgIPIvQfDewgaHqEpEA8GlL-4M&ccb=10-5&oh=00_AfXRdCF2sF1I3m_BwaqaIYdyo0oOjPenfxr0n0Pyw3Gp0A&oe=68DC7F8B&_nc_sid=201bca,8.578447653,81.22394311,mapillary_images/1803145596511995.jpg
3.9593E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An9aH6ojMEez6nf2sbZbx2wRfKhZ6W9Z1ZwQ35F-0CcG98LBBMl-j-wWnnjKc8QK9RXOgKvKbRwFxPsf-nlSW9eY8ofzeDW58uMim_tzsn0R3IQ8lOyYY5CElwhtYZsiTjR4VNmeGn4pLhVaQO6WJQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adn4e651Y0A1peosl-yvhAgdTpMqOFjNKft0OLoYMVt1numtTojqNpEqn5EWJmR2IsU&ccb=10-5&oh=00_AfURYxZ3A8sTyDxR9-fCw1IrUyo2m9qOR6SaaDLvABVBjw&oe=68DC95F6&_nc_sid=201bca,8.5879541,81.2019433,mapillary_images/3959299800783053.jpg
1.28018E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8W7B9PluYmzVogQx0pnvehhxGrU6UE0vmF1Kgxo44UYX9S9_RyoCjGRoSCIaStGkzM321cwto97vwO1wEVLh8G_VI3nMdpxN41ATtK3Qfle1Nk_zRqD77GUmJLKgelxIuq96UktsW2rzUWSbelbg?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdmFEgURXocdkJBunJVQi7R2wT6HEO45OX8o41KZlAysgfYZDbQMC-GYkrTlnuN1zCo&ccb=10-5&oh=00_AfV7iMzLS09fvrhBhDlGYRCxKUTT0lHtAi-YGMXwSnQtsQ&oe=68DC83C0&_nc_sid=201bca,8.5879054,81.2154272,mapillary_images/1280176360417897.jpg
1.93649E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An-qqWZlwod5QJApQUCvbQAZFBH1ZvHMhaMCOoSlICczJSoHWfjzA8K36J2cNNjt0VdF9oNcKiC187U6pYc3li7W_I5HNnklDTZJTVb5_-AlLUmuxsKXhR51143EiaujSVcRHhETaXLWels35aFkPg?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdnRHPn6u5JEjHDZCCDzL-xRcw8F87fmFGIRscHgQBcq0AVSwQIvQw8hZMm9Me6P5hQ&ccb=10-5&oh=00_AfUXnT1lGO8mi4BQ1hs_5YlbZYx7VGl7NCxqsgFFu-U-Tw&oe=68DC8D9E&_nc_sid=201bca,8.583572,81.2206353,mapillary_images/1936487967112563.jpg
4.40081E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_Oek0Ps-VYgV9HeRioc2Auq_lnZdV815VGEIZBDjquZZxNhKRwiGRIJO145eVy9p0xahPtwYq9Kngc5Xhj11rJIjZR1Cl0ha7DzqHo5_Y6sUjy7Wbu2lf9XcXv4O_n0qimtmGHYbF8K6ihZhouKuQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adl2JrJBV35jZlnx_0W1AAewVa7GATecJprA-CcIwTiq_3mmnm-9XWAQBLXRpEAe1fw&ccb=10-5&oh=00_AfVGuu1lvh9D1pZW8Z5yA3GiuqZpd7XmCn4XQd5V0Na7rw&oe=68DC9B78&_nc_sid=201bca,8.575096945,81.1925145,mapillary_images/440081337292274.jpg
